route_id,distance_km,duration_min,conditions,hour_of_day,day_of_week,is_peak,temp,humidity,windspeed,efficiency
1,13.2,28.593818047242156,0,12,5,0,28.805820330521584,72.81628258445946,19.00405065756876,0.4616382456582473
1,13.2,29.67252378911873,1,6,2,0,30.767132794535733,45.84836869326759,9.45804517212313,0.4448559918196307
1,13.2,28.521460879977763,0,5,2,0,24.110515885735293,64.6353312148773,7.2211946512290694,0.46280939309341196
1,13.2,29.824886580107616,1,11,7,0,25.007690869521184,74.30585979171863,3.4597377099099713,0.4425834098160171
1,13.2,32.978797077427764,0,0,4,0,35.36113671990253,71.87351586630989,16.898115752275015,0.4002571703573354
1,13.2,28.643635575695257,0,12,6,0,22.637099182418062,57.82942229294487,17.990444115125257,0.4608353560817009
1,13.2,35.54790445317489,1,20,1,1,22.122942815544945,43.467737922656184,23.896654583285525,0.37132990546285405
1,13.2,29.068895247074714,1,2,7,0,34.14370106177364,84.18799322441708,27.096666649244792,0.4540936243983456
1,13.2,37.94796894317478,1,9,7,1,26.904267975447823,81.84230685923913,14.93305881157541,0.3478447033559649
1,13.2,33.23070842898036,0,8,5,1,31.442421670134593,81.95595613530702,6.323363101013536,0.3972229490144825
1,13.2,38.538437971587925,2,18,4,1,33.42458344929008,59.05440207217954,2.399824657938592,0.34251517951328403
1,13.2,29.646716255281675,1,4,5,0,35.12117280830192,86.45989056925787,4.313143151023709,0.4452432399709148
1,13.2,30.447133481357323,2,2,5,0,35.06483768560673,85.33290559188882,20.07097468934048,0.43353834961449866
1,13.2,38.95580794780811,2,8,3,1,34.83082485242535,62.192415621621606,26.052992981036926,0.3388454943017736
1,13.2,33.060597328015206,0,9,4,1,34.205456144282095,61.141837492246395,29.46188053182283,0.39926683323457246
1,13.2,31.35946385080456,0,5,3,0,24.422174766771462,84.57818558792034,24.491463439147896,0.42092556374050827
1,13.2,31.133816104982916,1,12,7,0,30.170603379890764,87.53982147882766,3.132476105240877,0.42397629495496897
1,13.2,30.828439098387783,0,15,2,0,20.964553577540315,66.32584544802586,15.242034933450583,0.4281760733286789
1,13.2,27.208420930987526,0,3,5,0,35.65033040972725,40.73699331917207,10.637132484788184,0.4851439204605435
1,13.2,28.399404397596317,2,23,7,0,23.436918295477827,49.41349252405463,26.234079159653447,0.46479848010887254
1,13.2,28.680024980748794,0,11,2,0,29.467987297325358,48.37339378217105,27.212441272249233,0.46025064513926955
1,13.2,36.43396074520881,2,13,3,0,33.77340561822445,57.341417916784145,15.957012262519207,0.36229934187805385
1,13.2,35.89083590457818,3,13,5,0,24.575782778140585,84.16542271072454,17.005824666492543,0.36778190497135305
1,13.2,34.1830542765032,1,8,3,1,33.410259758015684,71.85868231628228,1.1460069961318509,0.3861562484506669
1,13.2,29.159035773855948,0,6,1,0,30.76041489132711,73.63686124498815,28.615492219660016,0.45268986609753215
1,13.2,30.212600108078828,1,2,1,0,29.07333003241135,48.1893432669927,2.9955416236777777,0.43690380678193697
1,13.2,27.317937862008012,1,14,3,0,21.69519257514579,83.20953192901352,6.7680035018846265,0.4831989905928328
1,13.2,29.825390092175024,0,0,1,0,33.09265487333892,63.039404253111925,8.427176631188221,0.44257593812538754
1,13.2,30.331253514727276,0,21,3,0,30.240613950880295,64.84068605333805,26.907277626380598,0.4351946744828982
1,13.2,30.59075981567049,1,14,7,0,33.74427649585162,42.847899437042884,9.432075890678904,0.43150284855749604
1,13.2,31.564338043025263,0,8,4,1,32.2426842732041,79.62183815779247,5.597404487686914,0.41819346827445314
1,13.2,29.8460166365857,1,21,7,0,29.238985009101242,40.12285079711566,23.76008846801411,0.4422700744533942
1,13.2,27.033093914453257,0,0,4,0,21.766356450200217,82.00737561753783,27.029076819883866,0.4882903910951389
1,13.2,36.52847143601193,1,20,7,1,21.053813566638237,80.19742034225698,29.6290931338305,0.3613619590713741
1,13.2,29.121332191792757,0,12,6,0,27.826570818388163,53.36242112735768,26.582371837768648,0.45327596667161213
1,13.2,35.615546479149735,0,18,7,1,31.536226057340336,49.20402275250336,14.004498105899403,0.3706246654877982
1,13.2,32.85977190651923,3,2,2,0,28.103355999999422,85.85328325720582,23.522592629859155,0.4017069880324148
1,13.2,31.859447396649053,0,10,7,1,30.714289548667168,78.07631885470212,13.530549624708911,0.41431980397087376
1,13.2,32.2056196787007,0,11,7,0,31.331812206836624,78.81591913036806,9.98999243581485,0.4098663566076285
1,13.2,28.569167143888894,0,4,7,0,25.53317547602312,54.26600873853828,8.868945004684377,0.46203657017784483
1,13.2,27.768189427581998,0,0,3,0,34.64067672334187,69.13251256702486,25.41747248165042,0.47536408646393447
1,13.2,28.739925650888377,1,4,4,0,35.51193900274404,86.32749042965526,14.49265490742949,0.4592913760579605
1,13.2,33.37770051619183,2,12,4,0,32.96006516263793,48.06897897578939,29.37087910615095,0.39547361848958285
1,13.2,30.120731849701382,1,0,1,0,25.431306142181057,47.556284665357474,6.928086855563081,0.4382363637731752
1,13.2,28.704823229408458,0,15,1,0,20.294956213005896,40.41913976301454,19.66722563277172,0.4598530321718348
1,13.2,25.822372427207277,0,11,2,0,35.12867993901424,43.67260751977749,19.220021245132667,0.5111846340691786
1,13.2,29.42428530730785,0,16,3,0,33.85085476571123,68.47370337506354,21.31602452759014,0.448609026936047
1,13.2,26.286887696719734,0,11,6,0,26.512850933199694,40.692631602415744,4.922498115571564,0.5021514966812595
1,13.2,32.399773380384794,3,14,1,0,30.94696063220222,42.27011168603925,9.119991163416902,0.4074102570109776
1,13.2,29.910297903237446,2,22,5,0,28.8216080307292,76.09327683833777,27.888804343851263,0.441319576378116
1,13.2,34.43905869418648,0,20,5,1,27.940002178600928,63.22199657501345,18.911373744219237,0.3832857371978125
1,13.2,30.032940561948898,1,0,1,0,33.73680798994404,48.331543545541,11.855059459411967,0.4395174016600999
1,13.2,31.726916220038113,2,5,1,0,35.69444933097614,85.41781353262263,10.488084784487357,0.4160505202728506
1,13.2,34.204076801392176,0,10,3,1,32.70198899009329,77.67974619883631,16.02098104701904,0.3859189089255797
1,13.2,27.693315509010123,0,1,1,0,25.52130037244473,47.72103262377741,12.941951340832908,0.47664931978640585
1,13.2,36.43398901326833,2,9,5,1,31.324159469231503,76.69538682947126,17.79620233300752,0.36229906078065993
1,13.2,29.02189360533998,1,11,3,0,24.326297995445202,55.88823159822809,5.4941210516807075,0.45482903974161154
1,13.2,26.854791838115688,0,16,2,0,21.051227195211368,66.21826964532922,14.3347166078423,0.49153238943617145
1,13.2,31.45466239334906,0,23,2,0,35.73700729729687,64.4629492514754,29.611355150086972,0.4196516190487257
1,13.2,34.65142791847957,3,11,2,0,22.923964258972198,46.04049332766318,8.963620589987912,0.3809366826398647
1,13.2,30.153934799310026,2,13,3,0,27.309469552318145,62.03859887278715,23.207998521075417,0.4377538151439539
1,13.2,30.49607726213771,0,11,2,0,22.359943008780665,81.67500687794185,29.207388256149745,0.4328425550124248
1,13.2,36.07447887610206,1,9,1,1,22.636238408793346,88.90685071796426,17.485703969168572,0.36590965167744904
1,13.2,35.34425839247527,0,8,3,1,32.940032187407596,52.114008557677906,14.333304930133107,0.37346942899246843
1,13.2,30.057335240542244,0,4,7,0,29.3153805798969,85.24262920073966,8.858035402024855,0.43916068721206664
1,13.2,26.970670990538096,0,4,5,0,35.21109771728342,66.69248829330272,2.5660725759508294,0.4894205266391351
1,13.2,34.51981056871956,0,17,4,1,31.47660534189044,72.53288241861307,1.51349843450017,0.3823891204073205
1,13.2,30.733478586821057,1,22,5,0,33.493111730589355,83.68714942865554,23.75540887355437,0.42949905467779825
1,13.2,28.454841242871968,0,15,4,0,32.47384843077937,65.90913871714525,2.707950520773462,0.46389294135691733
1,13.2,32.61655941149375,1,9,3,1,26.635862937281434,71.7601834231097,23.980240486394557,0.4047024038761259
1,13.2,28.807255514907695,1,3,6,0,31.141206321270744,67.56434058776131,25.457702199640185,0.45821789559817755
1,13.2,33.77587908945874,1,22,1,0,26.95899738258769,51.266015729913136,22.316668689609116,0.3908114416515555
1,13.2,34.28963203718318,0,19,5,1,30.90761550557668,59.726435104830344,8.49997450496496,0.3849560119422136
1,13.2,30.19334641955245,0,1,7,0,34.08364497364981,47.093081160555705,11.541675587378592,0.43718241153461584
1,13.2,32.47004283916646,0,20,5,1,25.07865338777093,80.77607699669909,13.041458255293998,0.4065285674362497
1,13.2,28.672556462944637,0,16,4,0,30.853110823125974,85.40974827021918,2.7078233901165003,0.4603705294663626
1,13.2,32.53468450331511,1,1,7,0,33.67653847876745,79.35147478876557,9.817424743127104,0.4057208545745999
1,13.2,28.641691602635582,0,4,1,0,32.65104910316259,70.8841331921567,25.44955606756548,0.46086663396603805
1,13.2,30.032190859804366,0,11,5,0,35.539712074881024,64.45113118303973,12.947805455163014,0.439528373458332
1,13.2,31.420002508519595,0,17,4,1,21.71890186983054,49.30723351418047,10.106403823833176,0.4201145431615034
1,13.2,27.743906970436047,0,11,3,0,24.794101918035032,77.3400417405675,15.119632208766362,0.4757801420710479
1,13.2,31.398045837966215,0,4,7,0,20.284435942922748,83.18695279454448,24.3111973647055,0.4204083294903241
1,13.2,34.44607001474618,0,18,5,1,35.5163828274246,52.001190164897594,20.418358391535783,0.38320772135541586
1,13.2,36.0803837254528,2,19,4,1,25.76494594956118,58.98334269800901,18.956931690909094,0.3658497675757284
1,13.2,33.79322011763193,0,20,6,1,22.8361287533749,80.370650532831,2.3567491464953285,0.39061089632925433
1,13.2,31.150624458255617,0,15,1,0,22.73116415150526,77.89468566580936,13.036088882936138,0.4237475244738377
1,13.2,35.18257998825616,2,19,7,1,22.62878474533543,52.05655839875537,2.7422963014694712,0.3751856743992658
1,13.2,27.65060186372663,0,6,5,0,26.5508473508939,40.13758592078369,29.3370630519074,0.4773856303401621
1,13.2,33.27325490074721,0,17,6,1,21.478549555043283,78.29366271278082,13.349689243853007,0.39671502049844753
1,13.2,33.20424835457542,0,18,4,1,27.695382034569935,88.05122905939251,4.378792082219205,0.39753949130371113
1,13.2,41.06340086527352,1,7,6,1,31.012871222190114,51.47731773149151,15.364453535281118,0.3214541348708156
1,13.2,34.13480231009682,0,17,4,1,21.521280472401852,75.52202307414979,10.142609637377522,0.3867021077223446
1,13.2,30.21006355722999,0,21,4,0,26.528377932163593,72.54064367515423,17.511340024139688,0.4369404908729801
1,13.2,30.222520085488654,1,5,5,0,35.51802762324384,79.7410910481357,18.97484066862041,0.4367604012723605
1,13.2,33.38036850473231,2,12,6,0,22.744860481914102,81.12809914888328,10.51206637952666,0.39544200951911734
1,13.2,31.129602512995326,2,12,3,0,20.80875973964188,55.662302632073036,8.175241350723043,0.42403368287434906
1,13.2,34.97591112550465,0,18,7,1,22.60644230832228,45.149091870744584,19.44046471470488,0.3774026058287436
1,13.2,27.172098988687154,0,11,3,0,32.04431578455379,80.5664822706006,17.28084477834921,0.4857924301503426
1,13.2,41.38215634730739,2,18,7,1,30.83371657980799,48.602563955592146,7.513723246953479,0.31897806120146477
1,13.2,35.77708269858882,2,18,6,1,30.99283147148318,69.4945694213589,28.89575393567775,0.3689512672457404
1,13.2,30.14814807356646,0,16,2,0,33.54395026153386,51.48441533799602,17.73866886061354,0.4378378389209785
1,13.2,30.46167036422507,1,5,5,0,32.76513032460866,64.40386973266222,18.491970105241105,0.43333145694802083
1,13.2,29.419061323782174,0,1,3,0,21.863975931468108,81.45688742828122,0.018842463265663634,0.4486886870632139
1,13.2,33.96800285074184,2,16,7,0,33.495929972261976,66.02789885696049,2.702283454992327,0.38860100365634886
1,13.2,31.775281121748456,0,3,2,0,25.42215037737251,83.93167603999572,25.025390453836977,0.41541725309757577
1,13.2,35.34679200570413,1,19,5,1,35.182787291854254,80.18220706619891,11.864931447443045,0.37344265917738256
1,13.2,28.250154733055574,0,23,4,0,34.49187249947724,70.16224358433604,19.482227609895112,0.467254077888453
1,13.2,31.058402633205127,1,4,4,0,31.490720011405205,62.59701107903655,18.240632529001832,0.42500575950057484
1,13.2,30.129172681510294,1,12,3,0,24.504422089182988,53.2391176651051,22.73790256504543,0.43811358976015263
1,13.2,29.35727266211124,1,5,2,0,24.643877477542517,84.8045535959599,25.22929506286199,0.44963304840766216
1,13.2,29.000951720541064,1,22,6,0,24.806148847684184,82.6542931757528,3.744672891088876,0.45515747645793914
1,13.2,29.236445370575403,2,13,5,0,22.861431500597188,59.32941170762214,25.271769239350927,0.45149127510846265
1,13.2,28.879117770260684,0,6,3,0,22.786259877692316,79.10670822825807,10.968562235658005,0.4570776747755493
1,13.2,28.07983637361602,0,14,1,0,33.66604705959743,58.296363297258125,21.7292662514306,0.4700882093601798
1,13.2,29.6932550583779,1,21,5,0,28.81577011676093,72.90850852376221,20.447635217666463,0.44454540177721746
1,13.2,29.646416352311743,0,1,1,0,24.342805804214173,70.48371739244682,12.408243931995266,0.44524774404885875
1,13.2,37.27095596745154,0,18,2,1,28.092798869811773,66.26816925573443,13.09285300228413,0.35416317229768574
1,13.2,33.98678259586426,2,23,7,0,23.83333524699588,70.86922550750467,15.591369977862179,0.3883862781882232
1,13.2,27.934187741398492,1,2,6,0,26.665744400927508,71.45175996038367,10.806645302007844,0.472539245536665
1,13.2,35.53792490277624,1,8,1,1,22.06513019250304,87.01159707492698,14.632982365796057,0.37143418013607227
1,13.2,30.4927328343595,1,11,7,0,32.49091934419328,48.12524845729755,16.50890147861071,0.43289002896867657
1,13.2,30.972140566076252,2,1,1,0,26.52578763822395,57.07359692190437,29.65300457704705,0.4261894644265545
1,13.2,36.04560600075071,1,10,5,1,22.36837118278063,70.2367981632263,2.1961358062994476,0.3662027488100793
1,13.2,29.301195949857764,0,16,5,0,30.319348017973823,73.63020921012031,16.479532016790863,0.45049355741618036
1,13.2,36.58580265999574,0,17,4,1,21.07978696131505,66.7944924280084,29.510888132063712,0.36079569232557424
1,13.2,33.555826584140284,0,18,4,1,22.208436712593908,60.903075506928104,5.5224427816274515,0.3933743061551881
1,13.2,35.229134055859454,1,9,4,1,31.062983164896266,55.97211393022393,24.713479713294973,0.37468987966238476
1,13.2,33.148783709487844,2,15,2,0,29.639952210485504,67.00684425479206,10.722798963975581,0.3982046555820356
1,13.2,32.26906367466448,0,7,5,1,33.636239567358516,50.66133566493708,10.196480590272097,0.4090605210328356
1,13.2,37.9277322182355,1,17,6,1,26.730387040861697,71.43675537539875,15.552900053273614,0.34803029941382824
1,13.2,28.725817260626254,0,11,7,0,34.85898521628326,83.87790687881659,12.632495051250364,0.4595169523024469
1,13.2,35.1029401252383,1,10,2,1,33.29524326791098,89.48121360036723,22.0326682479616,0.3760368776206717
1,13.2,30.059008518534785,0,16,6,0,35.15105812057279,52.01936285968223,6.272073404236521,0.43913624070004514
1,13.2,24.979659109824617,0,6,3,0,25.87197644977504,40.497490814162624,13.738260211371395,0.5284299494226635
1,13.2,38.887610257667426,3,8,5,1,32.40731143396961,78.75896240947559,26.436189951880305,0.3394397318975745
1,13.2,29.299717851936773,0,22,5,0,28.630503229983116,77.40432448925239,13.466039962396104,0.45051628369613983
1,13.2,27.28520386408827,0,16,3,0,21.520087613831137,59.76551856475095,16.85644449156434,0.4837786833388234
1,13.2,34.60997383078701,2,17,3,1,22.67984465219068,42.47603382976377,26.270654381328125,0.3813929494583451
1,13.2,31.49992406381793,2,4,2,0,28.60000511337649,72.32982294629608,21.79130478761028,0.41904862923660335
1,13.2,29.933822765488483,0,11,7,0,21.46176654917957,61.0534793584582,26.621662973949736,0.4409727452257998
1,13.2,30.974893075921194,2,3,2,0,28.23827705046386,79.77048450626609,7.0604966822667405,0.426151592118367
1,13.2,28.485388542600145,0,2,3,0,26.666536161120526,85.37339939674898,15.00833267398216,0.4633954695846709
1,13.2,29.908119496270242,0,22,2,0,21.360936394416612,81.44311400312495,10.918857511605903,0.4413517206137328
1,13.2,27.632218706906343,0,3,4,0,26.187958248899843,64.15011059839,18.497413735176075,0.4777032253548578
1,13.2,28.816695165558322,0,13,7,0,26.503154992865774,52.232900878273796,23.398898352305572,0.4580677945254674
1,13.2,29.77585314694319,1,12,2,0,35.74758281892941,70.5024623849313,7.051166197392401,0.44331223474465314
1,13.2,31.947500953276496,1,21,5,0,30.974619961202475,60.21512508696286,24.614957421633108,0.413177857614125
1,13.2,37.92447283132992,0,7,1,1,23.217936722584042,88.35517151654938,10.660591549192022,0.34806021058505787
1,13.2,30.652537341024683,0,23,7,0,23.04138142459206,63.8283141448869,25.79799194868486,0.43063319206313827
1,13.2,32.39031742348475,1,13,3,0,33.89248863339597,49.092301186988024,8.234215713798562,0.4075291954511467
1,13.2,30.186047049307366,1,2,6,0,31.608598788614973,80.8435170104399,14.818529666041293,0.4372881278041631
1,13.2,31.578022310942437,0,1,2,0,29.75100333234026,76.25332977083534,21.95325901355328,0.4180122450361917
1,13.2,40.60309302372583,3,19,4,1,32.38586059565028,40.03172124075569,0.15109301928623697,0.3250983857876731
1,13.2,27.738192814682264,0,0,4,0,35.99788849509179,74.93585844343372,26.762658143172224,0.47587815429031954
1,13.2,29.494461883233893,0,1,5,0,26.375569430374707,52.386782854809766,4.367530260041974,0.4475416453521917
1,13.2,26.959612569532265,0,4,5,0,20.57898619000335,45.923535810390504,26.606730804212532,0.4896212794585057
1,13.2,29.184977778949975,0,6,5,0,30.80578144986582,73.62380735564643,27.785625489711336,0.4522874781669583
1,13.2,33.82844431445746,1,8,6,1,21.370021453346006,65.48795115419544,11.36112115650935,0.39020416893243415
1,13.2,30.929052120222448,2,23,2,0,20.82212616230327,54.895371038859935,13.654520202582562,0.42678320527545033
1,13.2,29.200427688288446,0,6,1,0,34.67072800557967,43.15395559874728,17.36147348953228,0.452048173434603
1,13.2,34.10186790671356,0,18,3,1,20.685998382783517,49.34694838375825,4.745255493868395,0.3870755712299661
1,13.2,31.816518492301917,0,10,7,1,25.09806891073668,61.26831174148219,9.395018472523763,0.4148788310447534
1,13.2,32.29305708258338,2,11,3,0,23.934209184834813,61.844441178549616,28.721159477357176,0.4087565932901149
1,13.2,33.719204677555375,0,10,3,1,31.573718894211552,85.18446063158359,0.494137865812605,0.39146830793391635
1,13.2,36.50291433035145,1,17,6,1,31.279425667422867,46.9218329990792,23.259671808573174,0.36161496259010917
1,13.2,29.53105199270491,1,12,1,0,34.94635284886823,64.77460497660127,25.33985267176611,0.44698712403678714
1,13.2,31.46497859263168,1,2,3,0,35.19107619329065,89.6759042312446,12.611325463467566,0.41951403084987676
1,13.2,28.552110241223737,0,1,7,0,26.3216082197439,65.05694403919667,8.41052033086237,0.4623125887536588
1,13.2,31.461394148775252,2,0,2,0,20.93752499402276,67.03140498884527,22.390440596183947,0.4195618267130688
1,13.2,31.212402017963303,2,22,4,0,23.921389948273426,56.902875567541244,29.079155460969535,0.42290881657884455
1,13.2,33.25721734746611,2,3,6,0,27.245205763390494,75.13316438002678,7.930623464500006,0.3969063274924207
1,13.2,35.9264612653193,2,21,7,0,35.88260504989138,52.2358310128519,9.572628751808619,0.36741720545525275
1,13.2,32.5596528638071,2,13,7,0,35.56622544165422,69.4038442236727,23.917680027266194,0.40540972765323774
1,13.2,36.42446681707656,1,7,2,1,34.993504627126455,52.023441142873395,5.695264523009645,0.3623937741159071
1,13.2,30.698431241252145,2,2,5,0,32.038979519430114,43.86956071473094,28.430921177498398,0.4299893990107877
1,13.2,27.53748593512195,0,5,4,0,34.639594585900944,51.12592962791268,6.367798700446375,0.4793465907199761
1,13.2,27.693250383843594,0,3,3,0,24.448205214622817,67.98366200802762,24.215828477735528,0.476650440704532
1,13.2,33.36989492365244,0,9,3,1,35.21276904307563,47.09048186469268,27.712692163501735,0.39556612420268356
1,13.2,29.116047825535862,0,15,1,0,20.992788961625898,64.01792257198781,26.881265211520752,0.4533582332016609
1,13.2,31.397453552219716,1,1,6,0,33.945575436740704,76.91625784406182,3.35722644018401,0.42041626012905736
1,13.2,28.13767667777427,1,12,6,0,24.5981843020045,66.09074778827153,10.753295712640423,0.46912188775083113
1,13.2,29.097547558924354,0,21,7,0,21.99066880996439,83.59168015358185,3.7011706137993974,0.4536464790810694
1,13.2,36.17606746883941,0,10,3,1,24.347560888856783,40.05642792716212,8.740100918490628,0.3648821147121627
1,13.2,36.84756163345624,3,6,1,0,23.560887016223617,82.31111170639448,9.102274503497439,0.3582326594988278
1,13.2,29.08860731914633,0,22,2,0,28.328309491462512,82.39392218261557,5.007549010730269,0.4537859050856541
1,13.2,36.99396896076494,0,9,6,1,24.717902592398637,75.06949272083097,14.958285750159003,0.35681491796675435
1,13.2,29.16468696950697,1,4,4,0,27.722425859318495,82.3506762970494,3.9608642833194896,0.4526021490921953
1,13.2,28.17381790606058,1,6,5,0,21.15518615512863,87.0900967641899,18.66779179209547,0.4685201006130055
1,13.2,31.00887803518541,2,6,6,0,25.056113611221384,46.86256922272925,26.617372359308998,0.4256845405700301
1,13.2,34.03992466596025,0,7,2,1,29.18984996229834,46.55381355806344,9.56050153936282,0.38777994162836477
1,13.2,36.63187507043555,0,18,3,1,27.586288781101885,47.45559054808857,15.138054525886425,0.36034191464726056
1,13.2,31.127597478727104,0,12,7,0,29.87983584924108,41.10049409669008,1.5522264839993472,0.4240609963239535
1,13.2,26.768173663850497,1,2,5,0,25.03047194040211,63.544346847411376,16.523685265446744,0.4931229214873986
1,13.2,41.64585660996352,3,8,5,1,24.655504366150502,41.994677938369435,3.9743510796642525,0.31695830208573444
1,13.2,32.02801135704312,0,1,6,0,33.04347701591235,49.50686510845962,4.6002300740653626,0.4121392319007422
1,13.2,34.23577443755617,2,5,6,0,27.051710856520142,67.94065484810105,22.29454156484487,0.385561600894291
1,13.2,37.03528498353542,2,10,6,1,30.761622971682783,82.88832118703925,9.871907985482677,0.3564168604580268
1,13.2,28.450216359636325,0,3,6,0,25.808173853279474,56.449208268280714,29.503355607968064,0.4639683520553983
1,13.2,29.404448868971034,0,0,5,0,31.911963996391982,52.8251661938672,27.841194348275884,0.44891166159312934
1,13.2,30.367439106343326,1,13,5,0,21.20747434652186,80.13300855045607,3.349569035375234,0.4346761000746588
1,13.2,29.09209515438413,1,1,5,0,28.932855951018738,40.4784484604689,4.660496329506174,0.4537315009438494
1,13.2,38.565297834472574,1,18,7,1,25.784192661982033,54.514069324850404,1.316016865461549,0.3422766253914638
1,13.2,37.87908870299018,1,20,4,1,34.61653142784449,84.29480819341487,7.105324335007231,0.3484772324778233
1,13.2,33.388178836814056,0,17,1,1,35.57827301665978,62.537704185535134,21.632642653638953,0.39534950571923916
1,13.2,31.590541496704798,2,12,1,0,34.566948020512356,87.93893815198524,22.277582518783404,0.4178465887131719
1,13.2,28.818238230533833,0,14,5,0,26.797645071702064,47.25422585081448,14.291286996654746,0.4580432674060617
1,13.2,33.70359779990432,0,9,2,1,21.041146616210177,56.24259730089081,4.435731102641648,0.39164958228992014
1,13.2,30.29820130506675,0,3,4,0,34.14563516554677,70.50165655244683,21.748046982512648,0.43566942694359123
1,13.2,35.17114391600258,1,9,7,1,29.97974527369994,42.29544114609037,4.7366271852230915,0.3753076678860624
1,13.2,32.173592032852696,0,20,5,1,28.66277607371763,46.91907310536693,20.212107500423844,0.4102743637241804
1,13.2,31.00830564379838,0,16,6,0,32.393643563373004,54.5272063205172,18.573787345249784,0.4256923984055215
1,13.2,35.534453126485566,1,17,7,1,34.57266718741762,47.00895934539578,26.68586564461632,0.37147046988494087
1,13.2,37.25989810137057,1,8,5,1,32.71333115653808,77.61771850535845,24.153773978469548,0.35426827964176455
1,13.2,37.6023100419246,1,10,7,1,31.498205983737627,44.24103078873968,17.25854649658764,0.35104226270361294
